,material_id,cif,energy_per_atom
279,C-106863-9358-38,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.45712000
_cell_length_b   4.44423000
_cell_length_c   6.57716000
_cell_angle_alpha   111.67746000
_cell_angle_beta   90.12073000
_cell_angle_gamma   105.86864000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   63.77113225
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  1.07497440  0.11280909  0.09137851  1
  C  C1  1  0.23872136  0.43836039  0.29936573  1
  C  C2  1  -0.06207878  0.83495088  0.17778233  1
  C  C3  1  0.38076980  0.72080805  0.21748626  1
  C  C4  1  -0.23604061  0.48616063  0.43034846  1
  C  C5  1  0.54930776  0.06203594  0.96023851  1
  C  C6  1  0.44027823  0.83732845  0.75118828  1
  C  C7  1  -0.12553835  0.70574628  0.64132163  1
",-154.12078625
9873,C-79901-998-58,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48684000
_cell_length_b   7.01548000
_cell_length_c   8.12162000
_cell_angle_alpha   52.82282000
_cell_angle_beta   67.87143000
_cell_angle_gamma   79.87073000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   104.32340236
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  -0.10982981  0.15391946  0.38621074  1
  C  C1  1  0.34111565  0.71066896  0.55257277  1
  C  C2  1  0.69697005  0.73373090  0.14261367  1
  C  C3  1  1.00494703  0.34198778  0.92578705  1
  C  C4  1  0.62826712  0.94717488  0.65197423  1
  C  C5  1  0.13717926  0.79392648  0.70078219  1
  C  C6  1  0.11515787  1.04652842  0.26263026  1
  C  C7  1  0.38736498  0.31114206  0.32906019  1
  C  C8  1  0.74242463  0.99837221  0.93758716  1
  C  C9  1  0.38881712  0.05664374  0.78984022  1
  C  C10  1  0.46623576  0.32378709  0.60768590  1
  C  C11  1  0.46993996  0.17335536  0.02739393  1
  C  C12  1  0.94202081  0.55873867  0.92738469  1
  C  C13  1  1.27411080  0.45643962  0.69685925  1
  C  C14  1  0.70516788  0.54053446  0.11110569  1
  C  C15  1  0.96280546  0.79468042  0.40268506  1
  C  C16  1  0.09738119  0.67419961  0.29163332  1
  C  C17  1  0.09596594  0.40204109  0.46416169  1
",-154.09046833333335
6210,C-96692-7228-39,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.50439000
_cell_length_b   3.40213000
_cell_length_c   12.06129000
_cell_angle_alpha   99.40555000
_cell_angle_beta   80.83987000
_cell_angle_gamma   70.80619000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   93.21434689
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.07019367  0.15523690  0.18153708  1
  C  C1  1  1.01220200  0.70833588  -0.08341684  1
  C  C2  1  0.53919461  0.45667343  0.37785701  1
  C  C3  1  0.19321060  0.71084257  0.67779126  1
  C  C4  1  0.49133186  0.26495567  0.57991325  1
  C  C5  1  0.11894345  0.98338597  0.58104507  1
  C  C6  1  0.46701225  0.42430474  0.18062642  1
  C  C7  1  -0.06029686  0.68078362  1.02724336  1
  C  C8  1  0.37199147  0.71409277  0.09590050  1
  C  C9  1  0.54958048  -0.27491970  -0.14323422  1
  C  C10  1  -0.05428062  1.08632337  0.30100677  1
  C  C11  1  0.40058776  0.55300231  0.49546182  1
  C  C12  1  0.31406575  0.69725647  0.30102392  1
  C  C13  1  0.62763778  -0.25691590  0.74487039  1
",-154.0699157142857
5213,C-152565-20-8,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44802000
_cell_length_b   5.57923000
_cell_length_c   5.84719000
_cell_angle_alpha   59.82290000
_cell_angle_beta   65.27629000
_cell_angle_gamma   77.32412000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   62.70549741
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.23394391  0.06432922  0.71958517  1
  C  C1  1  0.27075843  -0.12063896  0.27818757  1
  C  C2  1  0.71134355  0.32019606  0.11405992  1
  C  C3  1  -0.23349841  0.62132740  0.91049542  1
  C  C4  1  0.31937959  0.18059626  1.07581437  1
  C  C5  1  0.76580126  0.74001647  0.35187269  1
  C  C6  1  0.60719861  0.18648094  0.78569222  1
  C  C7  1  0.42499083  0.31489149  0.40344390  1
  C  C8  1  0.27169063  0.76101328  0.83637176  1
  C  C9  1  0.79748981  0.43655833  0.46994548  1
",-154.178942
4055,C-106055-8751-44,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.45891000
_cell_length_b   6.17771000
_cell_length_c   8.36792000
_cell_angle_alpha   70.29880000
_cell_angle_beta   99.22960000
_cell_angle_gamma   87.05160000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C20
_cell_volume   117.35848779
_cell_formula_units_Z   20
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.90163724  0.11545696  0.54350191  1
  C  C1  1  0.39805632  0.35248125  0.68682133  1
  C  C2  1  0.37594701  0.26479997  0.53092084  1
  C  C3  1  0.54234451  0.64318837  0.89077877  1
  C  C4  1  -0.29938402  0.77803277  0.16152819  1
  C  C5  1  0.73851658  0.52326454  0.23528816  1
  C  C6  1  1.05992525  0.80452340  0.44256682  1
  C  C7  1  0.08779220  0.13197243  0.98131016  1
  C  C8  1  0.29743940  0.40339357  0.33124751  1
  C  C9  1  0.85760028  0.50183512  0.66894170  1
  C  C10  1  0.64600545  0.45084535  0.06387783  1
  C  C11  1  0.62605002  0.69605272  0.50294181  1
  C  C12  1  -0.10864733  1.05707406  0.37242022  1
  C  C13  1  0.51915274  0.14338560  0.86852522  1
  C  C14  1  0.96409780  0.92168194  0.71429570  1
  C  C15  1  0.16370794  0.88846497  0.10861180  1
  C  C16  1  0.17190000  0.29744762  0.08775665  1
  C  C17  1  0.51635179  -0.07407502  0.81790657  1
  C  C18  1  0.97780349  0.64818184  0.78421448  1
  C  C19  1  0.31562413  0.18097075  0.28283873  1
",-154.12050200000002
5952,C-107750-7513-12,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75309000
_cell_length_b   4.29125000
_cell_length_c   5.57164000
_cell_angle_alpha   127.50319000
_cell_angle_beta   82.46461000
_cell_angle_gamma   121.45750000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   58.37135539
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.94410311  1.05978787  0.41102564  1
  C  C1  1  0.10718538  0.76066562  0.26347331  1
  C  C2  1  0.38459374  0.30030134  0.02877672  1
  C  C3  1  0.64739740  0.83711700  0.80047394  1
  C  C4  1  0.74551622  0.29932524  0.03230054  1
  C  C5  1  1.02297678  0.83922443  0.79777842  1
  C  C6  1  0.48250744  0.76236357  0.26074004  1
  C  C7  1  0.18641122  0.54044344  0.65025360  1
",-154.0843025
7605,C-172933-8739-40,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.97325000
_cell_length_b   4.20775000
_cell_length_c   4.20899000
_cell_angle_alpha   59.97496000
_cell_angle_beta   65.80253000
_cell_angle_gamma   77.75512000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   41.58377060
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.86339503  0.57687480  -0.15161401  1
  C  C1  1  -0.14494879  0.24351123  0.18460119  1
  C  C2  1  0.86314739  0.24352936  0.51512948  1
  C  C3  1  0.85494794  0.57685434  0.51795658  1
  C  C4  1  -0.13669156  0.91020073  0.18174217  1
  C  C5  1  0.85502918  0.91017014  -0.14872381  1
",-154.413761
4008,C-90811-1769-46,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19962000
_cell_length_b   3.65798000
_cell_length_c   4.35121000
_cell_angle_alpha   113.73318000
_cell_angle_beta   99.74818000
_cell_angle_gamma   93.37675000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   59.70638700
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.78317279  0.75961009  0.83080385  1
  C  C1  1  1.01798373  -0.01232467  0.11952724  1
  C  C2  1  0.78122117  0.76394931  0.50633802  1
  C  C3  1  0.53423376  0.52325468  0.88508360  1
  C  C4  1  0.30642740  0.28676988  0.59420674  1
  C  C5  1  0.30700652  0.28550040  0.26692961  1
  C  C6  1  1.01762838  -0.01124714  0.44694737  1
  C  C7  1  0.53684793  0.51821506  0.20908627  1
",-154.09428875
365,C-145329-3191-58,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.36730000
_cell_length_b   3.26217000
_cell_length_c   7.08307000
_cell_angle_alpha   97.74459000
_cell_angle_beta   112.35091000
_cell_angle_gamma   86.02370000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C12
_cell_volume   71.28980168
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  1.12442044  0.93109456  0.97869209  1
  C  C1  1  0.10493602  1.09063508  0.65830134  1
  C  C2  1  0.47372475  0.22983609  0.33187501  1
  C  C3  1  0.26940039  0.54339866  0.44381484  1
  C  C4  1  0.49189793  0.58301310  0.99785653  1
  C  C5  1  -0.06005302  0.20479130  0.43374411  1
  C  C6  1  1.14382203  0.89196443  0.32049127  1
  C  C7  1  0.47051735  0.38444284  0.78693880  1
  C  C8  1  -0.04716661  0.69614818  0.10167574  1
  C  C9  1  0.81322942  0.02933252  0.76759594  1
  C  C10  1  0.28856793  0.33134381  1.10747996  1
  C  C11  1  0.44040236  0.72505234  0.66249375  1
",-154.186535
1887,C-189722-5605-41,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.85261000
_cell_length_b   3.63433000
_cell_length_c   4.81292000
_cell_angle_alpha   112.09796000
_cell_angle_beta   94.90223000
_cell_angle_gamma   106.16447000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.37817956
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.32609060  0.65883567  0.24222043  1
  C  C1  1  0.33725297  0.31656743  0.55242054  1
  C  C2  1  0.33712172  0.69673950  0.55179437  1
  C  C3  1  0.32523470  1.03861012  0.24143517  1
  C  C4  1  0.33322715  0.10193957  0.74255061  1
  C  C5  1  0.32956766  0.25358481  0.05143567  1
",-154.10202566666666
8712,C-184054-4402-15,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43021000
_cell_length_b   3.33081000
_cell_length_c   6.45424000
_cell_angle_alpha   121.38148000
_cell_angle_beta   97.56407000
_cell_angle_gamma   93.27409000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.72372392
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.12411772  -0.03339948  0.66223711  1
  C  C1  1  0.23505942  0.41148024  0.88420636  1
  C  C2  1  0.79065256  0.63271622  0.99537494  1
  C  C3  1  -0.09840574  1.07759594  0.21734419  1
  C  C4  1  0.45738141  0.29941275  0.32885488  1
  C  C5  1  0.56833058  0.74478371  0.55072642  1
",-154.458627
85,C-189736-8326-10,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43048000
_cell_length_b   5.78216000
_cell_length_c   6.65391000
_cell_angle_alpha   114.09582000
_cell_angle_beta   111.80836000
_cell_angle_gamma   101.54159000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.10490881
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.41173049  0.79263250  0.77100160  1
  C  C1  1  0.41124053  0.39323867  0.97149536  1
  C  C2  1  0.41205097  0.19380221  0.57136705  1
  C  C3  1  0.41224760  0.99327963  0.17104828  1
  C  C4  1  0.07817263  0.66094766  0.50487854  1
  C  C5  1  1.07948594  0.06189222  0.30469476  1
  C  C6  1  0.41116364  0.59259768  0.37122150  1
  C  C7  1  0.07813793  0.46140471  0.10504348  1
  C  C8  1  0.07905359  0.26206720  0.70497104  1
  C  C9  1  0.07846970  0.86054703  0.90455229  1
",-154.459712
8912,C-13915-4927-34,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49093000
_cell_length_b   3.59357000
_cell_length_c   4.35320000
_cell_angle_alpha   84.29921000
_cell_angle_beta   73.38977000
_cell_angle_gamma   69.67003000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   35.01484108
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.11804949  0.13001150  0.51909214  1
  C  C1  1  0.22278187  0.49983060  0.93737367  1
  C  C2  1  1.03551929  0.50002456  0.31329103  1
  C  C3  1  0.40501744  0.75910076  0.31342572  1
  C  C4  1  0.51226852  0.12988663  0.73131030  1
  C  C5  1  0.59380460  0.75870046  0.93708313  1
",-154.19755416666666
5939,C-28222-3619-25,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83438000
_cell_length_b   4.06146000
_cell_length_c   4.41874000
_cell_angle_alpha   91.45485000
_cell_angle_beta   68.51277000
_cell_angle_gamma   81.41711000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   63.07402088
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  -0.02441560  0.66901661  0.16888787  1
  C  C1  1  0.24239817  0.21827810  0.69275591  1
  C  C2  1  0.77345082  0.82290487  0.92274619  1
  C  C3  1  0.63402451  0.57191308  0.76689755  1
  C  C4  1  0.50616615  0.27427732  0.39784987  1
  C  C5  1  0.04458285  -0.03086610  0.65315168  1
  C  C6  1  0.31662495  0.38793343  -0.04842480  1
  C  C7  1  0.70382721  0.52337357  0.43797287  1
  C  C8  1  0.43285895  0.10239897  0.13945379  1
  C  C9  1  0.11510889  0.91977135  0.32438167  1
",-154.093621
7334,C-80202-9135-30,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48586000
_cell_length_b   4.48504000
_cell_length_c   7.20968000
_cell_angle_alpha   92.50996000
_cell_angle_beta   110.15461000
_cell_angle_gamma   106.06062000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C12
_cell_volume   71.64730480
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.19271846  0.41857961  0.53851371  1
  C  C1  1  0.57117602  0.48597602  0.88384513  1
  C  C2  1  0.71665588  0.82612265  0.86021132  1
  C  C3  1  0.75666448  0.45756323  0.08069723  1
  C  C4  1  1.01567532  -0.01960637  0.07945966  1
  C  C5  1  0.81101282  0.64890676  0.54284261  1
  C  C6  1  0.67885455  0.16687734  0.14992022  1
  C  C7  1  0.70830340  0.81183308  0.35812738  1
  C  C8  1  0.29117568  0.25547692  0.71933529  1
  C  C9  1  0.89388481  0.16251260  0.36931488  1
  C  C10  1  0.13298463  -0.09821241  0.73897537  1
  C  C11  1  0.03557864  0.73772428  0.22103668  1
",-154.11040666666665
5975,C-184033-8328-48,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43783000
_cell_length_b   4.84480000
_cell_length_c   5.95402000
_cell_angle_alpha   73.08287000
_cell_angle_beta   73.03205000
_cell_angle_gamma   82.86330000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   64.29048767
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.55332495  0.31571861  0.19953155  1
  C  C1  1  0.49231716  0.33094839  0.75869038  1
  C  C2  1  0.68415173  0.58622460  0.00463507  1
  C  C3  1  0.00569850  0.20072358  0.29497166  1
  C  C4  1  0.56067410  0.73319194  0.20074534  1
  C  C5  1  0.98332470  0.77872806  0.30454996  1
  C  C6  1  0.26671947  -0.08944389  0.65222551  1
  C  C7  1  0.05800942  0.19140973  0.73968085  1
  C  C8  1  0.87188298  0.93483783  0.49428766  1
  C  C9  1  0.28924999  0.61176125  0.84673282  1
",-154.115362
9743,C-80191-3962-35,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43226000
_cell_length_b   6.12881000
_cell_length_c   6.41190000
_cell_angle_alpha   106.43970000
_cell_angle_beta   100.76053000
_cell_angle_gamma   101.50163000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C12
_cell_volume   86.77490073
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.48128410  0.29107921  0.42787404  1
  C  C1  1  0.37114094  0.29118896  0.20592253  1
  C  C2  1  0.14803552  0.29137838  0.76163625  1
  C  C3  1  0.53249770  0.79183094  0.92071011  1
  C  C4  1  0.19975572  0.79221762  0.25444005  1
  C  C5  1  1.30866421  0.79154842  0.47620309  1
  C  C6  1  -0.02512125  0.79100655  0.80903038  1
  C  C7  1  1.03876621  0.29170417  0.53976536  1
  C  C8  1  0.70464887  0.29107336  0.87274649  1
  C  C9  1  0.64238201  0.79197019  0.14271742  1
  C  C10  1  0.81420529  0.29100062  0.09472887  1
  C  C11  1  -0.13485752  0.79099547  0.58703021  1
",-154.46166
